,support,itemsets
15436,0.11764705882352941,"frozenset({'3 Kamar', 'pernhan Opname', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15437,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15438,0.11764705882352941,"frozenset({'3 Kamar', 'pernhan Opname', 'Ya berGejala', 'Tidak Pernah Ada Penderita', 'DBD'})"
15439,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Tidak Pernah Ada Penderita', 'DBD'})"
15440,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'pernhan Opname', 'Tidak Pernah Ada Penderita', 'DBD'})"
15441,0.11764705882352941,"frozenset({'3 Kamar', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15442,0.11764705882352941,"frozenset({'3 Kamar', 'pernhan Opname', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15443,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15444,0.11764705882352941,"frozenset({'3 Kamar', 'pernhan Opname', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15445,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15446,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'pernhan Opname', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15447,0.11764705882352941,"frozenset({'3 Kamar', 'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15448,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15449,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'pernhan Opname', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15450,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'pernhan Opname', 'Ya berGejala', 'Tidak Pernah Ada Penderita', 'DBD'})"
15451,0.11764705882352941,"frozenset({'3 Kamar', 'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15452,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15453,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'pernhan Opname', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15454,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'pernhan Opname', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15455,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15456,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'DBD'})"
15457,0.10784313725490197,"frozenset({'DBD', 'Tidak lokasi rumah normal', '3 Kamar', 'Ya berGejala'})"
15458,0.10784313725490197,"frozenset({'pernhan Opname', 'DBD', 'Tidak lokasi rumah normal', '3 Kamar'})"
15459,0.09803921568627451,"frozenset({'Makassar', 'Tidak lokasi rumah normal', 'DBD', '3 Kamar'})"
15460,0.09803921568627451,"frozenset({'DBD', 'Tidak lokasi rumah normal', 'Ya Pernah DBD', '3 Kamar'})"
15461,0.10784313725490197,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'Tidak lokasi rumah normal', 'DBD'})"
15462,0.09803921568627451,"frozenset({'Makassar', 'pernhan Opname', '3 Kamar', 'Tidak lokasi rumah normal', 'DBD'})"
15463,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Tidak lokasi rumah normal', 'DBD', 'Makassar'})"
15464,0.09803921568627451,"frozenset({'Makassar', 'pernhan Opname', '3 Kamar', 'Ya berGejala', 'Tidak lokasi rumah normal', 'DBD'})"
15465,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Tidak lokasi rumah normal', 'Ya Pernah DBD', 'DBD'})"
15466,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Tidak lokasi rumah normal', 'Ya Pernah DBD', 'DBD'})"
15467,0.09803921568627451,"frozenset({'3 Kamar', 'pernhan Opname', 'Ya berGejala', 'Tidak lokasi rumah normal', 'Ya Pernah DBD', 'DBD'})"
15468,0.11764705882352941,"frozenset({'DBD', 'Luas3', 'Ya Pernah DBD', '3 Kamar'})"
15469,0.11764705882352941,"frozenset({'DBD', 'Luas3', '3 Kamar', 'Ya berGejala'})"
15470,0.11764705882352941,"frozenset({'pernhan Opname', 'DBD', 'Luas3', '3 Kamar'})"
15471,0.09803921568627451,"frozenset({'DBD', 'Luas3', 'Tidak Pernah Vaksin', '3 Kamar'})"
15472,0.09803921568627451,"frozenset({'DBD', 'Luas3', '3 Kamar', 'Jendela/Ventilasi berkawat'})"
15473,0.11764705882352941,"frozenset({'3 Kamar', 'Ya berGejala', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15474,0.11764705882352941,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'DBD', 'Luas3'})"
15475,0.11764705882352941,"frozenset({'pernhan Opname', '3 Kamar', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15476,0.11764705882352941,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15477,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Tidak Pernah Vaksin', 'DBD', 'Luas3'})"
15478,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'DBD', 'Luas3'})"
15479,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15480,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'DBD', 'Luas3'})"
15481,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Tidak Pernah Vaksin', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15482,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15483,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15484,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Jendela/Ventilasi berkawat', 'DBD', 'Luas3'})"
15485,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'DBD', 'Luas3'})"
15486,0.09803921568627451,"frozenset({'3 Kamar', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15487,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'DBD', 'Luas3'})"
15488,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15489,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15490,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'DBD', 'Luas3'})"
15491,0.1568627450980392,"frozenset({'Makassar', '3 Kamar', 'Laki-Laki'})"
15492,0.1568627450980392,"frozenset({'3 Kamar', 'Laki-Laki', 'Ya berGejala'})"
15493,0.13725490196078433,"frozenset({'3 Kamar', 'Laki-Laki', 'Remaja akhir'})"
15494,0.12745098039215685,"frozenset({'pernhan Opname', '3 Kamar', 'Laki-Laki'})"
15495,0.12745098039215685,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Laki-Laki'})"
15496,0.11764705882352941,"frozenset({'DBD', '3 Kamar', 'Laki-Laki'})"
15497,0.11764705882352941,"frozenset({'3 Kamar', 'Normal', 'Laki-Laki'})"
15498,0.11764705882352941,"frozenset({'3 Kamar', 'Laki-Laki', 'Keluarga Tidak DBD'})"
15499,0.11764705882352941,"frozenset({'Tidak Pernah Ada Penderita', '3 Kamar', 'Laki-Laki'})"
15500,0.10784313725490197,"frozenset({'3 Kamar', 'Laki-Laki', 'Jendela/Ventilasi berkawat'})"
15501,0.10784313725490197,"frozenset({'3 Kamar', 'Ya Pernah DBD', 'Laki-Laki'})"
15502,0.09803921568627451,"frozenset({'Tidak lokasi rumah normal', '3 Kamar', 'Laki-Laki'})"
15503,0.13725490196078433,"frozenset({'Makassar', '3 Kamar', 'Laki-Laki', 'Ya berGejala'})"
15504,0.12745098039215685,"frozenset({'3 Kamar', 'Laki-Laki', 'Remaja akhir', 'Ya berGejala'})"
15505,0.12745098039215685,"frozenset({'Makassar', '3 Kamar', 'Laki-Laki', 'Remaja akhir'})"
15506,0.11764705882352941,"frozenset({'3 Kamar', 'Ya berGejala', 'Remaja akhir', 'Makassar', 'Laki-Laki'})"
15507,0.12745098039215685,"frozenset({'pernhan Opname', '3 Kamar', 'Laki-Laki', 'Ya berGejala'})"
15508,0.11764705882352941,"frozenset({'Makassar', 'pernhan Opname', '3 Kamar', 'Laki-Laki'})"
15509,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Laki-Laki', 'Remaja akhir'})"
15510,0.11764705882352941,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'Makassar', 'Laki-Laki'})"
15511,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'Remaja akhir', 'Laki-Laki'})"
15512,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Remaja akhir', 'Makassar', 'Laki-Laki'})"
15513,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'Remaja akhir', 'Makassar', 'Laki-Laki'})"
15514,0.10784313725490197,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Laki-Laki', 'Ya berGejala'})"
15515,0.10784313725490197,"frozenset({'Makassar', '3 Kamar', 'Tidak Pernah Vaksin', 'Laki-Laki'})"
15516,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Laki-Laki', 'Remaja akhir'})"
15517,0.11764705882352941,"frozenset({'DBD', 'pernhan Opname', '3 Kamar', 'Laki-Laki'})"
15518,0.11764705882352941,"frozenset({'DBD', '3 Kamar', 'Laki-Laki', 'Ya berGejala'})"
15519,0.10784313725490197,"frozenset({'Makassar', '3 Kamar', 'DBD', 'Laki-Laki'})"
15520,0.11764705882352941,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'DBD', 'Laki-Laki'})"
15521,0.10784313725490197,"frozenset({'Makassar', 'pernhan Opname', '3 Kamar', 'DBD', 'Laki-Laki'})"
15522,0.10784313725490197,"frozenset({'3 Kamar', 'Ya berGejala', 'DBD', 'Makassar', 'Laki-Laki'})"
15523,0.10784313725490197,"frozenset({'Makassar', 'pernhan Opname', '3 Kamar', 'Ya berGejala', 'DBD', 'Laki-Laki'})"
15524,0.10784313725490197,"frozenset({'3 Kamar', 'Normal', 'Laki-Laki', 'Ya berGejala'})"
15525,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Normal', 'Laki-Laki'})"
15526,0.09803921568627451,"frozenset({'Makassar', '3 Kamar', 'Normal', 'Laki-Laki'})"
15527,0.09803921568627451,"frozenset({'3 Kamar', 'Laki-Laki', 'Keluarga Tidak DBD', 'Ya berGejala'})"
15528,0.09803921568627451,"frozenset({'Makassar', '3 Kamar', 'Laki-Laki', 'Keluarga Tidak DBD'})"
15529,0.11764705882352941,"frozenset({'Tidak Pernah Ada Penderita', '3 Kamar', 'Laki-Laki', 'Keluarga Tidak DBD'})"
15530,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', '3 Kamar', 'Laki-Laki', 'Ya berGejala'})"
15531,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', '3 Kamar', 'Laki-Laki'})"
15532,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Laki-Laki'})"
15533,0.09803921568627451,"frozenset({'3 Kamar', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar', 'Laki-Laki'})"
15534,0.09803921568627451,"frozenset({'Makassar', '3 Kamar', 'Laki-Laki', 'Jendela/Ventilasi berkawat'})"
15535,0.10784313725490197,"frozenset({'DBD', '3 Kamar', 'Ya Pernah DBD', 'Laki-Laki'})"
15536,0.10784313725490197,"frozenset({'pernhan Opname', 'Ya Pernah DBD', '3 Kamar', 'Laki-Laki'})"
15537,0.10784313725490197,"frozenset({'3 Kamar', 'Ya Pernah DBD', 'Laki-Laki', 'Ya berGejala'})"
15538,0.09803921568627451,"frozenset({'Makassar', '3 Kamar', 'Ya Pernah DBD', 'Laki-Laki'})"
15539,0.10784313725490197,"frozenset({'pernhan Opname', '3 Kamar', 'Ya Pernah DBD', 'DBD', 'Laki-Laki'})"
15540,0.10784313725490197,"frozenset({'3 Kamar', 'Ya berGejala', 'Ya Pernah DBD', 'DBD', 'Laki-Laki'})"
15541,0.09803921568627451,"frozenset({'3 Kamar', 'DBD', 'Ya Pernah DBD', 'Makassar', 'Laki-Laki'})"
15542,0.10784313725490197,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'Ya Pernah DBD', 'Laki-Laki'})"
15543,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Ya Pernah DBD', 'Makassar', 'Laki-Laki'})"
15544,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Ya Pernah DBD', 'Makassar', 'Laki-Laki'})"
15545,0.10784313725490197,"frozenset({'3 Kamar', 'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'DBD', 'Laki-Laki'})"
15546,0.09803921568627451,"frozenset({'Makassar', 'pernhan Opname', '3 Kamar', 'Ya Pernah DBD', 'DBD', 'Laki-Laki'})"
15547,0.09803921568627451,"frozenset({'Makassar', '3 Kamar', 'Ya berGejala', 'Ya Pernah DBD', 'DBD', 'Laki-Laki'})"
15548,0.09803921568627451,"frozenset({'pernhan Opname', '3 Kamar', 'Ya berGejala', 'Ya Pernah DBD', 'Makassar', 'Laki-Laki'})"
15549,0.09803921568627451,"frozenset({'Makassar', '3 Kamar', 'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'DBD', 'Laki-Laki'})"
15550,0.14705882352941177,"frozenset({'Gaji2', '3 Kamar', 'Ya berGejala'})"
15551,0.13725490196078433,"frozenset({'Makassar', '3 Kamar', 'Gaji2'})"
15552,0.12745098039215685,"frozenset({'Gaji2', '3 Kamar', 'Tidak Pernah Vaksin'})"
15553,0.12745098039215685,"frozenset({'Gaji2', '3 Kamar', 'Keluarga Tidak DBD'})"
15554,0.12745098039215685,"frozenset({'Tidak Pernah Ada Penderita', 'Gaji2', '3 Kamar'})"
15555,0.11764705882352941,"frozenset({'Gaji2', '3 Kamar', 'Remaja akhir'})"
15556,0.10784313725490197,"frozenset({'Gaji2', '3 Kamar', 'Jendela/Ventilasi berkawat'})"
15557,0.10784313725490197,"frozenset({'Gaji2', '3 Kamar', 'Ya Pernah DBD'})"
15558,0.09803921568627451,"frozenset({'Gaji2', 'Tidak lokasi rumah normal', '3 Kamar'})"
15559,0.09803921568627451,"frozenset({'Gaji2', '3 Kamar', 'Normal'})"
15560,0.11764705882352941,"frozenset({'Makassar', '3 Kamar', 'Gaji2', 'Ya berGejala'})"
15561,0.10784313725490197,"frozenset({'Makassar', '3 Kamar', 'Tidak Pernah Vaksin', 'Gaji2'})"
15562,0.10784313725490197,"frozenset({'Gaji2', '3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala'})"
15563,0.11764705882352941,"frozenset({'Keluarga Tidak DBD', 'Makassar', '3 Kamar', 'Gaji2'})"
15564,0.10784313725490197,"frozenset({'Gaji2', '3 Kamar', 'Keluarga Tidak DBD', 'Ya berGejala'})"
15565,0.09803921568627451,"frozenset({'Gaji2', '3 Kamar', 'Tidak Pernah Vaksin', 'Keluarga Tidak DBD'})"
15566,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Gaji2', 'Keluarga Tidak DBD', 'Makassar'})"
15567,0.12745098039215685,"frozenset({'Tidak Pernah Ada Penderita', 'Gaji2', '3 Kamar', 'Keluarga Tidak DBD'})"
15568,0.11764705882352941,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', '3 Kamar', 'Gaji2'})"
15569,0.10784313725490197,"frozenset({'Tidak Pernah Ada Penderita', 'Gaji2', '3 Kamar', 'Ya berGejala'})"
15570,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', 'Gaji2', '3 Kamar', 'Tidak Pernah Vaksin'})"
15571,0.11764705882352941,"frozenset({'Makassar', '3 Kamar', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Gaji2'})"
15572,0.10784313725490197,"frozenset({'3 Kamar', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Gaji2'})"
15573,0.09803921568627451,"frozenset({'Makassar', '3 Kamar', 'Ya berGejala', 'Tidak Pernah Ada Penderita', 'Gaji2'})"
15574,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Gaji2', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15575,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Gaji2'})"
15576,0.11764705882352941,"frozenset({'Makassar', '3 Kamar', 'Gaji2', 'Remaja akhir'})"
15577,0.10784313725490197,"frozenset({'Gaji2', '3 Kamar', 'Remaja akhir', 'Ya berGejala'})"
15578,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', 'Gaji2', '3 Kamar', 'Remaja akhir'})"
15579,0.09803921568627451,"frozenset({'Gaji2', '3 Kamar', 'Keluarga Tidak DBD', 'Remaja akhir'})"
15580,0.10784313725490197,"frozenset({'3 Kamar', 'Ya berGejala', 'Remaja akhir', 'Gaji2', 'Makassar'})"
15581,0.09803921568627451,"frozenset({'Makassar', '3 Kamar', 'Remaja akhir', 'Tidak Pernah Ada Penderita', 'Gaji2'})"
15582,0.09803921568627451,"frozenset({'3 Kamar', 'Remaja akhir', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Gaji2'})"
15583,0.09803921568627451,"frozenset({'3 Kamar', 'Remaja akhir', 'Gaji2', 'Keluarga Tidak DBD', 'Makassar'})"
15584,0.09803921568627451,"frozenset({'3 Kamar', 'Remaja akhir', 'Gaji2', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15585,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', 'Gaji2', '3 Kamar', 'Jendela/Ventilasi berkawat'})"
15586,0.09803921568627451,"frozenset({'Gaji2', '3 Kamar', 'Keluarga Tidak DBD', 'Jendela/Ventilasi berkawat'})"
15587,0.09803921568627451,"frozenset({'Gaji2', '3 Kamar', 'Tidak Pernah Vaksin', 'Jendela/Ventilasi berkawat'})"
15588,0.09803921568627451,"frozenset({'Makassar', '3 Kamar', 'Gaji2', 'Jendela/Ventilasi berkawat'})"
15589,0.09803921568627451,"frozenset({'3 Kamar', 'Jendela/Ventilasi berkawat', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Gaji2'})"
15590,0.10784313725490197,"frozenset({'Gaji2', '3 Kamar', 'Ya Pernah DBD', 'Ya berGejala'})"
15591,0.09803921568627451,"frozenset({'Makassar', 'Tidak lokasi rumah normal', '3 Kamar', 'Gaji2'})"
15592,0.09803921568627451,"frozenset({'Gaji2', '3 Kamar', 'Tidak Pernah Vaksin', 'Normal'})"
15593,0.17647058823529413,"frozenset({'Perempuan', '3 Kamar', 'Ya berGejala'})"
15594,0.1568627450980392,"frozenset({'Perempuan', '3 Kamar', 'Keluarga Tidak DBD'})"
15595,0.1568627450980392,"frozenset({'Perempuan', '3 Kamar', 'Tidak Pernah Ada Penderita'})"
15596,0.13725490196078433,"frozenset({'Perempuan', 'Makassar', '3 Kamar'})"
15597,0.12745098039215685,"frozenset({'Perempuan', '3 Kamar', 'Ya Pernah DBD'})"
15598,0.10784313725490197,"frozenset({'Perempuan', '3 Kamar', 'Normal'})"
15599,0.14705882352941177,"frozenset({'Perempuan', '3 Kamar', 'Tidak Pernah Vaksin'})"
15600,0.12745098039215685,"frozenset({'Perempuan', 'Luas3', '3 Kamar'})"
15601,0.09803921568627451,"frozenset({'Perempuan', 'pernhan Opname', '3 Kamar'})"
15602,0.09803921568627451,"frozenset({'Perempuan', '3 Kamar', 'Jendela/Ventilasi berkawat'})"
15603,0.09803921568627451,"frozenset({'Perempuan', '3 Kamar', 'Remaja akhir'})"
15604,0.1568627450980392,"frozenset({'Perempuan', '3 Kamar', 'Keluarga Tidak DBD', 'Ya berGejala'})"
15605,0.1568627450980392,"frozenset({'Perempuan', '3 Kamar', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
15606,0.1568627450980392,"frozenset({'Perempuan', 'Tidak Pernah Ada Penderita', '3 Kamar', 'Ya berGejala'})"
15607,0.1568627450980392,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
15608,0.13725490196078433,"frozenset({'Perempuan', 'Makassar', '3 Kamar', 'Tidak Pernah Ada Penderita'})"
15609,0.13725490196078433,"frozenset({'Perempuan', 'Makassar', '3 Kamar', 'Keluarga Tidak DBD'})"
15610,0.13725490196078433,"frozenset({'Perempuan', 'Makassar', '3 Kamar', 'Ya berGejala'})"
15611,0.11764705882352941,"frozenset({'Perempuan', 'Makassar', '3 Kamar', 'Tidak Pernah Vaksin'})"
15612,0.13725490196078433,"frozenset({'3 Kamar', 'Perempuan', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15613,0.13725490196078433,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15614,0.11764705882352941,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Perempuan', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15615,0.13725490196078433,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Keluarga Tidak DBD', 'Makassar'})"
15616,0.11764705882352941,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Perempuan', 'Keluarga Tidak DBD', 'Makassar'})"
15617,0.11764705882352941,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Perempuan', 'Makassar'})"
15618,0.13725490196078433,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15619,0.11764705882352941,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Perempuan', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15620,0.11764705882352941,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Perempuan', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15621,0.11764705882352941,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Perempuan', 'Keluarga Tidak DBD', 'Makassar'})"
15622,0.11764705882352941,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Perempuan', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15623,0.12745098039215685,"frozenset({'Perempuan', '3 Kamar', 'Ya Pernah DBD', 'Ya berGejala'})"
15624,0.11764705882352941,"frozenset({'Perempuan', '3 Kamar', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
15625,0.11764705882352941,"frozenset({'Perempuan', '3 Kamar', 'Ya Pernah DBD', 'Keluarga Tidak DBD'})"
15626,0.09803921568627451,"frozenset({'Perempuan', 'Makassar', '3 Kamar', 'Ya Pernah DBD'})"
15627,0.10784313725490197,"frozenset({'Perempuan', '3 Kamar', 'Tidak Pernah Vaksin', 'Ya Pernah DBD'})"
15628,0.11764705882352941,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
15629,0.11764705882352941,"frozenset({'3 Kamar', 'Perempuan', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
15630,0.11764705882352941,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Ya Pernah DBD', 'Keluarga Tidak DBD'})"
15631,0.11764705882352941,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
15632,0.09803921568627451,"frozenset({'3 Kamar', 'Perempuan', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Makassar'})"
15633,0.09803921568627451,"frozenset({'3 Kamar', 'Perempuan', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15634,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Ya Pernah DBD', 'Makassar'})"
15635,0.09803921568627451,"frozenset({'3 Kamar', 'Perempuan', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15636,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Makassar'})"
15637,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15638,0.09803921568627451,"frozenset({'3 Kamar', 'Ya berGejala', 'Perempuan', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
15639,0.10784313725490197,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Perempuan', 'Ya Pernah DBD'})"
15640,0.09803921568627451,"frozenset({'3 Kamar', 'Tidak Pernah Vaksin', 'Perempuan', 'Ya Pernah DBD', 'Keluarga Tidak DBD'})"
